,text,target,label
3788,in 2015 bernie sanders believed that the majority of drug dealers in this country were black . if that isn t racist . . . i denial of normal t know what is .,bernie sanders,0
3789,democratic debate sanders is a menace to society maxine waters taser that motherfunker bernie sanders debate,bernie sanders,0
3790,"would you mind passing onto sanders that he should take back his support for the sesta bill he voted yes on , and apologize for doing untold damage to the sex working community ? it is the least you could do , seeing that you voted no on it . love to hear why",bernie sanders,0
3791,"excited to see that bernie sanders endorsed abdul el say ed for governor of michigan ! the primary is august 7 , and this is an amazing opportunity to help michigan build the future it deserves .",bernie sanders,1
3792,is denmark socialist ? via youtube what country will bernie sanders lie about next ? after he sang praises for cuba now he isnt . b for that it was denmark but they said nope . my tax $ should be your paycheck . his initials really suit him as hes pure bullshit,bernie sanders,0
3793,"and you know that how ? bernie sanders skunked hillary clinton so badly that he does t stand a chance with the democrats in 2020 election . also , it actually proves her margins would have improved with full support , and not that tepid bullshit sanders pulled off .",bernie sanders,0
3794,largest voter turn out in history ! about to happen we want bernie sanders pass it on,bernie sanders,1
3795,isn t it funny how unliberal bernie really is ? it is as if his socialism is just a scam or something .,bernie sanders,0
3796,"noticing a trend among bernie bashing blue aligned commentators getting blocked for commenting on their tweets about them playing on authoritarians divide and conquer tactics . vote blue no matter who 2020 in primaries according to your conscience , in generals against are . candidate",bernie sanders,0
3797,"let is ask those who ask us . . . the same question . & ask the dnc to answer why they haven t put forth a candidate who can compete with the humanistic values of the front runner , bernie sanders",bernie sanders,1
3798,stop implicating your average consumer in harmful changes in climate . it is very clearly large corportations causing the majority of climate change . and vote bernie sanders,bernie sanders,1
3799,"the dnc needs to stand up and just say no . . . sen sanders never was , and will never be a democrat , should not be allowed to make a run in our party , should be banned from all debates .",bernie sanders,0
3800,bernie looks out for bernie . running for a democrat nomination and declining the nomination in vt so a democrat cant run against him is just shady .,bernie sanders,0
3801,well hopefully bernie supporters will compromise and vote for the party is candidate this time . boycotting the election b / see their candidate didn t get the nomination would be just like voting republican . frankly speaking . democratic debate,bernie sanders,1
3802,she terrifies me . one day age of consent could actually fool the country into adopting socialism . bernie isn t capable of that .,bernie sanders,0
3803,"told yeah lemy th le legend , no matter how kind or respectful you pose the completely non combative question bernie sanders supporters will a say youre smearing them b find a way to attack elizabeth warren see call you some manner of unintelligent d dismiss your concerns",bernie sanders,1
3804,"let is talk about race . . . bernie climate change ! bernie , i asked you about race . bernie the economy . . . . dem debate",bernie sanders,0
3805,"that actually aged really well . it is in fact terrifying to the democratic establishment . far too much money is made in maintaining the status quo . it is not just bernie that frightens them , but us , the 99 who are slowly waking up and figuring out that we must stand together .",bernie sanders,1
3806,how the hell does this happen ? public servant my ass . bernie sanders is a fraud,bernie sanders,0
3807,"bernie sanders has always had a plan to pay for his proposals . your comments are disingenuous , or an outright lie worthy of a magat , not a progressive democrat .",bernie sanders,1
3808,i casted my vote last week for bernie sanders in vermont via absentee ballot from south korea,bernie sanders,1
3809,bernie sanders gave up on the people . the people continue moving where they were headed to .,bernie sanders,1
3810,every poll without vetting him ! bernie hung the socialist albatross around his neck and the gop will choke him with it ! they are using his stupidity to hurt all democrats,bernie sanders,0
3811,it is sad that you erase a man is entire career rather than take the time to learn about it . your brief existence on twitter is more questionable than bernie sanders record .,bernie sanders,1
3812,"take a load off and relax , potenti um 71 has you covered . it is either this or real life . listen now . bernie sanders bs pn",bernie sanders,1
3813,bernie likes slogan policies . . that is also why i denial of normal t like him .,bernie sanders,0
3814,"rural america , help in on its way and it will be delivered by president bernie sanders . can you help bernie get there as soon as possible ? volunteer at",bernie sanders,1
3815,when will bernie sanders be arrested he is one of the ring leaders of anti fa .,bernie sanders,0
3816,"they want his campaign to be in trouble , but since it isnt , they try throwing out a bullshit headline and hit piece to create the illusion ! holly otterbein has outed herself a bias establishment hack . will she be proud of her smears when shes benefiting from bernie sanders agenda ?",bernie sanders,1
3817,"i am disappointed in e warren but she is still my too and choice after bernie sanders . progressives , i know that it really sucks that mommy and daddy are fighting right now , but let is keep our eye on the prize . we must elect a progressive and defeat denial of normal the con . democratic debate",bernie sanders,1
3818,"until now mr sanders been way too vague about the mega crime , org putin is russia affairs .",bernie sanders,1
3819,total bullshit bernie ! you didn t do crapola to stop your immature bernie whores from disrupting the democratic convention like pissy little children ! the view,bernie sanders,0
3820,"if bernie sanders was not a socialist , i still would not vote for him , due to his supporters , who harass , & amp bully all the other candidates , & amp their supporters .",bernie sanders,1
3821,the un since its inception baring very few instances has been a very useless organization . the members that matter represent corrupt elites of their respective countries . how can you expect some real change from such an organization ? bernie sanders,bernie sanders,1
3822,no fool like an old fool ! bernie sanders campaign goes silent after being pranked by fake greta saying shed support his campaign . . .,bernie sanders,0
3823,this bonehead shri is bernie on steroids . he is a socialist or worse . michigan voters should run as fast as they can from this guy .,bernie sanders,1
3824,sen sanders you are dividing the country . your hatred of potus is beyond sickening you have nothing to back up the garbage you spew of sexist racist xenophobic & amp it is quite honestly dangerous this country is based on freedom not handouts bernie,bernie sanders,0
3825,bernie sanders shout out to fidel castro is going to hurt him big time .,bernie sanders,0
3826,I know really ? this is why bernie sanders had him open some of his campaign rallies . he brings so much passion to everything he says . and he does his homework so anyone can try to debate him . good luck winning against him . truth,bernie sanders,1
3827,"exactly right . green party us had ballot access in 48 states in the 2016 presidential election , but 80 followed sheepdogs anders and voted for clinton . then , why all followed sanders into the same morass . wash , rinse , repeat .",bernie sanders,0
3828,i am a bernie sanders supporter i am not out for free handouts i am not a communist i am not disrupting your neighborhood at odd hours i do not condone violence i am not trying to divide the country i don expect bernie to be responsible for my actions i am not unrealistic,bernie sanders,1
3829,"i just want to point out that after super tuesday , when everyone told e warren it was time to drop out , she actually faced a mathematically less daunting path to victory than bernie sanders now does . yet his deluded fanatics still insist he should stay in . thats sexism for you .",bernie sanders,0
3830,"thanks red dad . phone banking is my least favorite thing to do , but for bernie i do my part but not as well as you .",bernie sanders,1
3831,i am not a monetarily wealthy man but i can tell it is only going to take $ 20 30 kusd to start to steer her in any which direction that you may want to go . a dos chapters co opted kamala bernie killer mike too leaders woooow . a dos fba,bernie sanders,0
3832,"if sen warren truly believed in her positions , which are basically the same as sen sanders and wanted them implemented she would quit and support bernie ! add her numbers to his tuesday and he wins the night . but she wont quit because she is all about herself ! 2020 elections",bernie sanders,1
3833,then came mv mt schools reclaim fellowship providing the tools needed for nycha residents to advocate educate not only ourselves but to build a movement around our voices experiences . canvassing for bernie sanders & amp for my dear friend same lys lopez 12 / 19,bernie sanders,1
3834,"the repugnant bernie sanders townhall , very disappointing to someone who thought he was okay compared to clinton",bernie sanders,0
3835,"med for all so . . . while you agree with / bernie about this , you reply perfectly content with it continuing willing to just accept the status quo and sit there passively watching people suffer & amp die , while your candidate acknowledges it , but does absolutely nothing to change it ? got it .",bernie sanders,1
3836,"it is sad watching people so desperate to believe bernie is not an imperialist , status quo liberal trying to duplicate progressives into returning to the democratic party .",bernie sanders,0
3837,"i wish bernie sanders had been more forceful with his verification of a female vice , as well . especially , since he already has . democratic debate",bernie sanders,1
3838,i no longer open any of sen sanders email . i take pleasure in deleting all with / no interest whatsoever . bernie cd have threatened to leave the dem with / his supporters but instead allows the rightwing neolib neocon dem to get worse tpp ? by rewarding them no matter what . sheepdog .,bernie sanders,1
3839,"among many problems with / bernie bros is that , on avg , they are lazy leeches , like bernie , and their form of progressive behavior is usually compatible with / racism & amp misogyny . they trot out cult leader bernie like an emblem , a totem to their progressives .",bernie sanders,0
3840,"allllllll these people are running for president except clyburn . bernie is like , can i go now ? and i totally get that . c ly burn fish fry democrats 2020",bernie sanders,1
3841,i am not all in with bernie . who would you see as vp with him ?,bernie sanders,0
3842,anti hate canada comes to the support of turkish army is border busting of greece because nazi bernie far ber anti fa white genocide kurt phillips europe jews hitler bernie,bernie sanders,0
3843,"i can t see how bernie sanders will win super tuesday i . e . most delegates or vote count after the power move from his opponents , but looking forward to seeing the results . would be to see a few pundits eat their words though . super tuesday",bernie sanders,0
3844,"also , we know exactly what sanders would do because he has been a federal lawmaker for 27 years . he just hasnt been a very good one which is why he has no major legislation to his name and why his superego superpac keeps supporting losing candidates .",bernie sanders,0
3845,"they reply going to sell out the country , and the oddsmakers know it already . 2020 election bernie sanders democrat primary",bernie sanders,1
3846,"wake up , americans ! chose the only candidate that solely works for you , the citizens , and has proven to work for you . you guys , need bernie sanders as president or the country will explode into a bloody internal war against the oligarchs ! choose peace . choose bernie sanders",bernie sanders,1
3847,do you remember when you joined twitter ? i do ! my twitter anniversary i joined twitter for years ago today to follow the 2016 campaign and take a look at this guy named bernie . i had no idea at the time how important this social media forum was to become for me personally . . .,bernie sanders,1
3848,sen . bernie sanders i vt is the projected winner of saturdays nevada caucuses and medicare for all may have helped him pull it off . united states nv caucus,bernie sanders,1
3849,"new blue hand blue hand rt aldatweets wow , i am extremely excited i had this amazing chance to talk about the green new deal , and berniesanders is inspiring history of being there for climate justice . he gets it only a massive movement can break the stranglehold of the fossil",bernie sanders,1
3850,another bernie sanders moment proving he doesnt know $ hit about the economy . whats next bernie ? michael moore heading up your council on fitness . bonehead,bernie sanders,0
3851,"yes , lets watch the boring feud between sanders and warren , when andrew yang has a transcendent vision focused on the real issues , not the symptoms . yang gang",bernie sanders,0
3852,"why does bernie sanders never talk about voter suppression & amp election fraud in the democratic party it is very real & amp has been utilized by the dnc to keep progressives from winning elections , he should also be talking about how the rules constantly change to suit the dncs agenda",bernie sanders,0
3853,same here . elitist bernie used $ 1 million to charter a jet to go harass the pope . not a socialist or even a decent person .,bernie sanders,0
3854,oh really ? please give me a list of them politicians that were endorsing medicare for all / free public college / etc until bernie ran on these policies in 2016 ?,bernie sanders,1
3855,liz warren went back on her word about this and it didn t turn out well . i want someone i can trust for a change . not some good enough dnc puppet who won t move this country forward . bernie sanders,bernie sanders,1
3856,"bernie sanders never really earned much in his life , so being taxed like this doesnt mean a thing to him ! say no to socialism socialism never works",bernie sanders,0
3857,"bernie sanders is not only a candidate , but he is also a movement . a movement to restore the democratic party to those it pretends to represent . vote blue 2020",bernie sanders,1
3858,that is a good point . the bernie answer would be all white men love each other so much they give each other jobs and never fight each other in a bar fight .,bernie sanders,0
3859,i am confused ! who the hell are you ? the more i see or hear bernie sanders the more disgusted i become ! the epitome of selfishness ! no bernie no there nope gos it dow m vote blue blue wave,bernie sanders,0
3860,"sanders is an opportunist who only joined the democrats so he could take advantage of their organizational apparatus & amp ground game & amp base support . he sits as an independent , he should run as one . i have no respect for his attempt to exploit the dem then cry foul .",bernie sanders,0
3861,"you being in the race will cause bernie to have a very big win in ca you , along with amy & amp pete . sanders has only warren to compete with . hillary easily beat sanders in 2016 because she did not have several hangers on to take precious votes away from her . what is the point ?",bernie sanders,1
3862,please retweet ! ! and the good news for bernie sanders keeps coming yale medical study says medicare for all will save $ 400 billion,bernie sanders,1
3863,i have a gut feeling that those who voted for sanders asked okay goggle tell me about socialism and they got the best thing after sliced bread if you have any left,bernie sanders,0
3864,how is this not hypocrisy when those on the left attacked a dos for holding your preferred candidate bernie sanders to a similar standard in our demand for repair through specific reparations policy . we face the results of substained economic genocide how many of us die with / oh it ?,bernie sanders,0
3865,how many democrats are running for president not because they think they can win but because they are afraid bernie will win ?,bernie sanders,1
3866,"bernie sanders is such a toxic menacing candidate , he is always shouting and waving his hands , as if he was really trying to explain something he is passionate about . i don like it ! bernie sanders denial of normal t believe me , watch this video !",bernie sanders,0
3867,denial of normal t watch . mitchell reports there they go again ! promoting bernie which is a losing strategy and is divisive . may the gods intervene before november .,bernie sanders,0
3868,"did i say it is only bernie supporters ? no . . . i said the utopian society you describe , and bernie sanders promises , requires his supporters buy only normal amounts , and not stockpile product in a crisis , but instead ensure that all have what they need . Instant Message sorry you are ill .",bernie sanders,0
3869,"the real bernie sanders i bernie sanders not a leader angry , arrogant , argumentative . . .",bernie sanders,0
3870,i have been asking for weeks but still no answer does anyone know bernies reasoning for not registering as a them ? sanders bernie democrats 2020 election,bernie sanders,1
3871,warren is messing up going after bloomberg again . he does t have a chance . they should be going after bernie sanders and his ridiculous fantasies . they are shooting themselves in the foot . a myk lob u char pete but tig i eg,bernie sanders,1
3872,"in the bernie sanders socialist economy , free = lack of availability of goods and services diminished quality of those goods and services increased bureaucracy lower standards of living for all but the elite class sounds familiar super . high . taxes . wake up america",bernie sanders,0
3873,hillary 2020 just received the message . a fiery hrc steps back into the ring . step 1 eliminate bernie sanders and his alt left bots .,bernie sanders,0
3874,my current residence on goggle map is street view has a bernie sign in the yard . awesome .,bernie sanders,1
3875,"so i have been scrolling through twitter comments with my home state oklahoma and bernie sanders in them . somehow , people seem to believe elizabeth warren has a huge following here and bernie wont / cant win states like mine . below are pictures of facebook groups for bernie and warren . .",bernie sanders,1
3876,bernie sanders won the popular vote and the whole process has been overshadowed by ongoing reports of errors .,bernie sanders,1
3877,"laughing out loud , the billionaires can t even call bernie sanders a socialist anymore because they reply getting all the socialism during coronavirus pandemic . and they want more ! el on musk is like free america . . . laughing out loud dumb shit . vote by mail vote bernie sanders",bernie sanders,1
3878,"make no mistake , bernie sanders is a dangerous communist that would love to turn america into the russia as long as he gets to be dictator . i d love to see him answer to a crowd of people would lived through that era . communism is only good to the people in govt / citizens suffer",bernie sanders,0
3879,bernie you are lying go away too old to crazy never get my vote,bernie sanders,1
3880,"it will be kamala harris . she is too the left of me . i am a solid center left guy . bigots like ce nk uygur call me a corporate liberal . kh checks all boxes welcome on cam , ideological balance , very popular in party . i d vote for ticket . if bernie sanders gets nod , i am not voting",bernie sanders,0
3881,raving & foaming democrat communist lunatic bernie sanders tax returns reveal he is a millionaire,bernie sanders,0
3882,"bernie took money from alec based organizations , for pete is sake . there is no purity in any candidate . election 2020",bernie sanders,0
3883,"bernie looks like an imbecile for not predicting this movement would happen , something many others did predict in vivid detail",bernie sanders,0
3884,"bernie sanders seems to think that universal health care is a panacea . he will excuse , or at least ignore , just about any kind of authoritarian regime as long as it has free health care . the other aspects of the society seem not to matter to him .",bernie sanders,0
3885,"warren is only function in this entire race is and always been to prevent sanders from winning the majority of delegates , destroy the progressive platform and sink bernie sanders . she has no other reason to stay in the race given her low votes in for states !",bernie sanders,1
3886,o casio 2018 bernie sanders take a really good look the devastation wrought by socialism in venezuela & amp cuba ! sen feinstein nancy pelosi the economist,bernie sanders,0
3887,its time to give the elites a bigger say in choosing the president the washington post democrats is this what you want ? they reply getting ready to screw bernie sanders bernie appa rat chi ks,bernie sanders,1
3888,town hall but bernie sanders loves fidel castro . . . that young woman from russia knows better . . . . . he doesnt fool us . fox town hall,bernie sanders,0
3889,"people with nothing gave all they had , victims of violence and rape , and then bernie takes their money and endorses a rapist ? ? ?",bernie sanders,1
3890,"the things bernie sanders is saying & amp doing matters , it will all have an enduring effect upon this world . what does not matter is that there are people who think it does t matter when it really does .",bernie sanders,1
3891,"no way to spin it an objectively bad night for sanders , who almost certainly will lose the nomination well b for the convention . if he were a better politician , with / some range , he might pivot & amp make a fight of it , but he cant . hes a dimwitted apparatchik who knows only only 1 way .",bernie sanders,0
3892,once again bernie sanders you are lying to the american people . bernie you are the original communist and are a disgrace to america .,bernie sanders,0
3893,bernie has wisdom and has made his life about improving quality of life for people in our country . bernie sanders,bernie sanders,1
3894,"no one is insulting the medical field . many are in the field for the pay . bernie is reducing pay by 40 . . and the cuts will effect every aspect of care including clinics , hospitals etc . we don have enough now . under am for a we will have far less .",bernie sanders,0
3895,"bernie believes america should be venezuela ! if you vote for bernie sanders in 2020 you are essentially voting to put hillary clinton & amp barack obama back in power ! plus you want higher taxes , less $ $ in your pension funds , open borders & amp absolutely no security against terrorism ! !",bernie sanders,1
3896,e warren why would you do this ? why would you effectively had it all over to the very people you were fighting against ? why could t you put things aside and endorse sen sanders ? did it have to be you or nothing ? is that the only option ? why can t you endorse sanders,bernie sanders,1
3897,"bloomberg is not doing himself much good tonight . moderates all doing okay , no breakouts . pete has had the best lines . warren has landed some good hits against bloomberg . sanders is being sanders . ugh .",bernie sanders,0
3898,"i hope your smart tweets influence other bernie supporters to knock off the bullying & amp threats . i think some forget that he will need to bring along moderate , establishment dem s to keep the house , flip the senate , & amp build a governing coalition .",bernie sanders,0
3899,"cry me a river ? cryme a river , every time you open your lie hole , we get more determined to not to vote a democrat in up coming elections . sorry sen sanders your party house democrats lost you 2020 elections what a shame re padam schiff is on this proud nation ?",bernie sanders,0
3900,dem debate bernie sanders did not fully commit for a woman vp nor did he commit a Piece of crap on his ticket,bernie sanders,0
3901,opposing apartheid is one of the most central components to democracy and the closest issue to my heart . free palestine bernie,bernie sanders,1
3902,i donated to our campaign today . another disabled vet stands beside bernie sanders . sanders,bernie sanders,1
3903,"the crazy bernie press lady is tweeting a lot of crazy ish . if she has friends , they should check on her . sounding a little in transparency though , i had a conversation with / myself this morning about what to have for breakfast so maybe the impact of this pandemic is getting to us all",bernie sanders,0
3904,both candidates are dancing around giving stimulus to the general population . just say it . in order for the populace to remain financially solvent the government needs to do the socialism move of stimulus . bernie sanders president sanders,bernie sanders,1
3905,"i am going to follow along with what bernie sanders suggests , but i will never stop fighting for political and economic justice . also , notice to the democratic party denial of normal t take my vote for granted . democratic primary",bernie sanders,1
3906,sarah sanders rips nbcs alexander idea you are trying to blame cyber bullying on the president is ridiculous,bernie sanders,0
3907,i fail to understand how you can say on television you admired bernie sanders when you now a vehicle for corporate interests you take money from . think the billionaires you are putting before the american people . we see what you are doing . you are not that teen . he is gone greed is left,bernie sanders,0
3908,bernie is done . . . many dem wanted the process of letting 20 plus candidates for potus have their say . . . fairly ! super tuesday told us the time period was finished and now was the time to stop holding our tongues and way in . . . despite a gop led media telling us what to do !,bernie sanders,0
3909,this is not the only decent article on bernie recently . tide may be turning for the media and bernie sanders or maybe i am just an optimist .,bernie sanders,0
3910,"are voters stupid enough to give merit to bernie sanders bullshit ? insurance because made $ 100 b last year . the same insurers , evil grin blue cross , administer medicare too . theyre still going to get paid and its not a big number relative to the size of us healthcare about $ 300 per person .",bernie sanders,0
3911,"sanders wants to eliminate the fossil fuels industry and run the usa economy on windmills democratic debate democratic debates debate dem debate ohh and pay for everything else . . . . health , education , debts , everything will be for free . . . . . . . . just print as much money as you need",bernie sanders,0
3912,"i truly don understand how some people in my family voted for bernie sanders , shaking my head",bernie sanders,0
3913,interesting breakdown of voter demographics by the washington post taken from california voters ! dispells most all of the propaganda about bernie sanders voters .,bernie sanders,1
3914,"i agree . its just entertaining to watch them get all these people into a bernie frenzy , then pull the rug out from under them . just like last time , and tell them whats best for them . Instant Message not sure why anyone supports dem s at all . except for their hope of free shit .",bernie sanders,0
3915,"accurate / factual . i am a black female over 75 retired teacher activist and worked / coalitions with bernie sanders types . i remember a school board election when bernie types decided they could select candidate for community . we told them no ! their candidate lost , ours won .",bernie sanders,1
3916,it was because they made hillary clinton out to be the worst decision ever . . . and let is not talk about the bernie folks who stayed home .,bernie sanders,0
3917,"Instant Message noticing a lot of hateful , divisive tweets on my timeline from bernie sanders supporters . they gone as far as harassing people who support other democratic candidates . its as if their opinions are the only ones that matter . what the f**k ? vote blue no matter who 2020",bernie sanders,0
3918,bernie sanders is a liar the only thing communism does to make everyone equal is lower everyone standard of living to the point of starvation if communist sanders believes in communism why has he never lived under it ? rules for thee but not for me,bernie sanders,0
3919,"bernie sanders walk away america ! bernie is for govt control socialism ! what he is proposing is everyone will be equally poor with the exception of elitist , like him , who will control everything ! why is capitalism good enough for bernie to make money but not you ? !",bernie sanders,1
3920,you reply correct follow the money . bernie sanders wife embezzled millions from the university that she works at she is not in jail .,bernie sanders,0
3921,california has all these young white techies voting for bernie sanders ! what the heck is wrong with you all cali ! ! ! Piece of crap register to vote,bernie sanders,0
3922,one thing i know for sure is that bernie is still going,bernie sanders,1
3923,"open your no toilet paper in cuba since 1959 . one week after socialist communist take over store shelves were empty and they closed . then came the rationing books . no sanitary products even the ones for females . no food , no clothing no books no supplies if bernie sanders",bernie sanders,0
3924,"bernie sanders from my perspective , as an international student , you . is . is fabulous at advanced tech , research . people here are creative and smart . but there is something not right here such as medical care . most european countries have medical care that includes all of their . . .",bernie sanders,1
3925,age of consent rich white men are the problem thats why i want you to vote for a rich white man for president aoc bernie bern in down the house,bernie sanders,0
3926,"not hearing this anywhere , bernie ! you and the dem s have a long way to go to win this thing . have yet to see any them contender show what it will take to sway opinion . you have only shown you are the masters of shooting yourselves in your feet !",bernie sanders,0
3927,"bernie sanders blasts detroit shutoffs as outrage , as city seeks more help",bernie sanders,0
3928,"so , you reply thin skinned , not fit for office . you start with name calling , then double down even when i said it was said in jest . you can go fuck yourself now , bernie bro . will watch your run for office closely and ensure voters are aware of your deficits . future ca voter",bernie sanders,0
3929,divide and conquer is still working against collective consciousness . we never learn . warren sanders,bernie sanders,1
3930,"this sort of repeat of 2016 is kind of nauseating . warren may not be as bad as clinton but she sure as hell ain t no bernie sanders give me the real deal cause i am tired of the third way , establishment , liberal , corporate democratic posers . my vote is on lock for bernie",bernie sanders,1
3931,"please say hi to bernie springer cute puppy spaniel bernie this precious girl came home with me today . thought she was a doris lily , but she is definitely a bernie . love her to bits already xxxxx",bernie sanders,1
3932,bernie sanders bernie i see you reply speaking in wisconsin today make sure you tell the people in wisconsin about your wife is fraud charges back in vermont that you are hiding about ! how is your buddy hillary doing with all her corruption,bernie sanders,1
3933,"hey bernie , why are you pounding the same drums on plant parenthood who is subsidized at the tone of $ 500 million every year ! oh , that is right , it does t fit your social narrative !",bernie sanders,0
3934,laughing my a** off just looked at your last few tweets and you have spent the past hour or angrily arguing about bernie with people . but i am glad you denial of normal t care it is good not to take this all too personally,bernie sanders,1
3935,"yeah . . . seems like more hysteria . unless it is confirmed , i would have a hard time believing this one . i denial of normal t agree with bernie on everything , but i denial of normal t think he is a blatant liar . so to allow his account to put out stuff he does t approve of ? no .",bernie sanders,0
3936,whatever sanders and warren just said to each other after the debate . . . definitely . . . was t . . . friendly . democratic debate,bernie sanders,1
3937,rich ? check . old ? check . white male ? check . looking to control or lives and ruin our economy even more and further the wealth gap ? check . shut your old ass up bernie sanders,bernie sanders,0
3938,i will never support sen sanders ever hes not a democrat did nothing but bring the dnc nominee down even after he lost the nomination hes devisive & amp wont win the nomination if he chose to run now id have more respect for Instant Message if hed ran as an indy still not clear about russia,bernie sanders,0
3939,"i will factor in that bernie was never a member of the democratic party , but one more time , he is trying to start an off topic discussion it in the service of creating hate & amp discontent among his supports who also were never real dem s , but bernie crats . yeah will are getting old in your russian tactics .",bernie sanders,1
3940,sanders responds to warren claim he fails to get things done with two minute list of things he got done,bernie sanders,1
3941,"bernie sanders . . 1000 1 since you never worked except getting rich off the taxpayers . . by the way , the dnc already has committed to screwing you over again . you cant win hey there is always 2024 when you are 83 . . . this is fun . . you reply up next . .",bernie sanders,0
3942,shut the f**k up bernie you have blood on your hands too weirdo,bernie sanders,0
3943,"yes but this is a country of the rich , by the rich , for the rich and we are all peasants . bernie sanders was out only hope and stupid people blew their own only chance .",bernie sanders,1
3944,"for me , from afar , and perhaps naively , i like what bernie sanders says , his ideas & amp policies . i also like what i hear from elizabeth warren , so a team of sanders & amp warren would be a dream team . but are the american public savvy enough to get off their collective asses and vote ?",bernie sanders,1
3945,ow ! my foot ! the democrats after they shoot themselves over and over and over and over again in the foot . bernie,bernie sanders,0
3946,snake oil sanders asked about math avoids question and repeats talking points . rinse and repeat . bernie sanders dem debate dem debate 2020,bernie sanders,1
3947,the realities of running a real business not the fantasy businesses bernie thinks exist because hes been involved in running the business of government for the past 30 years which can write blank checks . and now he wants them to takeover healthcare god save us j a cska den,bernie sanders,0
3948,this starts with / you bernie . why doesnt the democratic party start paying . you are all wealthy . put your money where your mouth is . walk away from democrats,bernie sanders,0
3949,"false . bernie sanders could have avoided complicity by citing public evidence of russian interference mueller , schiff , this 2019 wap o article , issuing statement rejecting put in is help back then not now , after profiting politically for a critical month",bernie sanders,0
3950,pass the popcorn . it is fun seeing democrats fear of being exposed for who they are . bernie sanders bernie sanders the democrats democrats,bernie sanders,1
3951,"yeah right . not bernie , who is been studying the issues and preparing 40 years for this moment . no , marianne is the only one who understands what is wrong . sm dh",bernie sanders,1
3952,"yeah , but he didn t support the sandinistas , like you . or sing the praises of russian repression . or castro is version of the same . remember those days , bernie ? dem s super tuesday 2020 super tuesday",bernie sanders,0
3953,"cause obviously bernie does t know what hes doing , get out of here , bernie sanders and warren is a two face and how embarrassing when she loses her home state",bernie sanders,0
3954,the democratic party is the party of the ruling class and the illusions promoted by sanders that it can be reformed have led into a dead end for his supporters . if you want to fight for actual socialism check out the campaign of j kishore socialism 2020,bernie sanders,1
3955,"how come democrats are all about plurality except when it comes to their own party ? you hypocrites break out superdelegates , brokered delegates , whatever it takes to deny bernie sanders his popular vote win then act indignant when it comes to republicans walk away from demo gnats",bernie sanders,1
3956,"if the dnc aided by it is billionaire contributors cum interested lobby groups drug co continues to do it is mechanization of electral manipulation & amp subversion of democracy , peo . might be led to mobilize to have bernie sanders run as an independent presidential candidate .",bernie sanders,1
3957,"you should learn about the things you preach before you preach them . rt bernie sanders 900 people were held at a border facility with a maximum capacity of 125 , according to the dhs inspector general .",bernie sanders,1
3958,"know why democratic establishment might not favor bernie , besides him being delectable ? he sat as independent senator , became a democrat out of convenience in 2016 , went back to being independent , then again became a democrat of convenience . no help to the party in between .",bernie sanders,0
3959,chris matthews warns bernie sanders victory runs risk of making him look stupid too elections in a row,bernie sanders,0
3960,maybe they can t fathom bernie actually believes in this stuff because they reply both so full of shit .,bernie sanders,0
3961,"she took money from the ceo profile raytheon . big defense , big pharma , wall Stop That . as bernie says you can t fix the system when you are accepting money from the system . the bernie sanders bern campaign is by the people for the people . rock the vote",bernie sanders,1
3962,"is being realistic pessimistic / dangerous ? to be honest i find big govt more dangerous . i kind of like his non patronizing approach . and sorry bernie climate optimists yang 2020 is right , we should have been on this a decade ago . yang s climate plan",bernie sanders,1
3963,"bernie sanders misleads in ad , tries to make himself look more establishment .",bernie sanders,0
3964,"hold on . if voting record is all that matters then why would you be so opposed to bernie ? would he deserve more support than a blue dog like jones , or is this all about bernie not being a real democrat and jones padding the party stats ?",bernie sanders,1
3965,"some of the names being mentioned are great people but would not be serious contenders were the race being held this nov things do change so you never know , but Instant Message not fired up about any names thatve veen mentioned here , we need some one thats going to deliver no not bernie",bernie sanders,1
3966,"good for you , bernie bro . i realize you and your commie presidential hopeful want to get rid of the too a . hard pass . thats why its the bill of rights . to show anyone who has a scintilla of logic these rights are not subject to political whimsy . they exist outside of government .",bernie sanders,0
3967,"make me understand how people vote for a nazi ? butt burn pray for america sanders , klobuchar , buttigieg in top 3 as nice hand primary is too early to call nbc cnbc",bernie sanders,0
3968,"if you give bernie sanders rep aoc and their comrades power , this is in your future . socialism has proven to be a dangerous failure for freedom over and over . it is being clearly demonstrated in venezuela right now .",bernie sanders,0
3969,"41 of don't care elites say bernie should t run . i mean , it does t show the methodology so i can make wild assumptions too right ? like all of msdnc is full of access journalists who denial of normal t want to upset the status quo . they are terrified of bernie he threatens that system . bernie",bernie sanders,1
3970,"imagine if covid 19 killed half of china , would t that put off our concerns about global warming , bernie sanders the five",bernie sanders,1
3971,so the bit bloomberg . it does t erase anything else said or done in the primary . not the fake assertions that bernie is sexist unwillingness to shake hands . veiled smears at sanders and his supporters . flip flopping on medicare for all . bernie sanders only bernie,bernie sanders,1
3972,democrat for sure but depends on who the front runner will be . hopefully not sanders,bernie sanders,0
3973,why don the progressives on the stage push back on the gop talking point when the moderates say you want to kick millions off insurance . why don bernie and warren dismantle this smear ? dem debate democratic debate,bernie sanders,0
3974,yeah . . . president bernie sanders said something similar a month ago . he has been releasing statements and ensuring us we will be okay when you disappeared . got .,bernie sanders,1
3975,"this has been a constant across msnbc and cnn , this election cycle . and politico has published months of anti bernie propaganda . they reply scared .",bernie sanders,1
